boy,男孩,nom gheoj,男仔 (naam4 zai2),男の子 (おとこのこ),Junge,소년,garçon,niño,con trai,jongen,pojke,menino,ragazzo,صبي (sabi),мальчик,kanak-kanak lelaki,rapaz,oğlan
girl,女孩,nryoq gheoj,女仔 (neoi5 zai2),女の子 (おんなのこ),Mädchen,소녀,fille,niña,gái,meisje,flicka,menina,ragazza,بنت (bint),девушка,kanak-kanak perempuan,rapariga,kız
child,孩子,gheoj tsyq,仔 (zai2),子供 (こども),Kind,아이,enfant,niño,trẻ em,kind,barn,criança,bambino,طفل (ṭifl),ребенок,kanak-kanak,criança,çocuk
adult,成人,djiaeng njin,成人 (sing4 jan4),大人 (おとな),Erwachsene,성인,adulte,adulto,người lớn,volwassene,vuxen,adulto,adulto,بالغ (bāligh),взрослый,orang dewasa,adulto,yetişkin
human,人,njin,人 (jan4),人間 (にんげん),Mensch,인간,humain,humano,con người,mens,människa,humano,umano,إنسان (insān),человек,manusia,humano,insan
friend,朋友,beong uq,朋友 (pang4 jau5),友達 (ともだち),Freund,친구,ami,amigo,bạn bè,vriend,vän,amigo,amico,صديق (sadiq),друг,teman,amigo,arkadaş
victim,受害者,djuq ghajh tjiaeq,受害者 (sau6 hoi6 ze2),被害者 (ひがいしゃ),Opfer,피해자,victime,víctima,nạn nhân,slachtoffer,offer,vítima,vittima,ضحية (ḍaḥiya),жертва,mangsa,vítima,mağdur
player,玩家,ngwanh kae,玩家 (waan4 gaa1),プレーヤー (ぷれーいやー),Spieler,플레이어,joueur,jugador,người chơi,speler,spelare,jogador,giocatore,لاعب (lāʿib),игрок,pemain,jogador,oyuncu
fan,粉丝,punq sy,粉絲 (fan2 si1),ファン (ふぁん),Fan,팬,fan,fan,tán thành,fan,fan,fã,tifoso,مشجع (mushaqqiʿ),болельщик,peminat,fã,hayran
crowd,人群,njin gun,人群 (jan4 kwan4),人々 (ひとびと),Menge,군중,foule,multitud,đám đông,massa,massa,multidão,folla,الحشد (alhashd),толпа,kerumunan,multidão,kalabalık
person,人,njin,人 (jan4),人 (ひと),Person,사람,personne,persona,người,persoon,person,pessoa,persona,شخص (shakhs),человек,orang,pessoa,kişi
类 9 KKTT,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 9 KKTT - kweok kae,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 9 KKTT - tjienh tsreeng,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
War,战争,tjienh tsreeng,戰爭 (zin3 zang1),戦争 (せんそう),Krieg,전쟁,guerre,guerra,chiến tranh,oorlog,krig,guerra,guerra,حرب (harb),война,perang,bellum,savaş
Peace,和平,ghwah byaeng,和平 (wo4 ping4),平和 (へいわ),Frieden,평화,paix,paz,hòa bình,vrede,fred,paz,pace,سلام (salaam),мир,damai,pax,barış
类 99 gy tha,未分类词条,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
🆙society,社会,djiaeq kwajh,社會 (se5 wui2),社会 (しゃかい),Gesellschaft,사회,société,sociedad,xã hội,maatschappij,samhälle,sociedade,società,مجتمع (mujtama'),общество,masyarakat,societas,toplum
Team,团队,dwan dojh,團隊 (tyun4 deoi6),チーム,Team,팀,équipe,equipo,nhóm,team,lag,time,squadra,فريق (fariq),команда,pasukan,manus,takım
Murder,谋杀,mu sreet,謀殺 (mau4 saat3),殺人 (さつじん),Mord,살인,meurtre,asesinato,giết người,moord,mord,assassinato,omicidio,قتل (qatl),убийство,pembunuhan,homicidium,cinayet
Prison,监狱,kaemh nguok,監獄 (gaam1 juk6),刑務所 (けいむしょ),Gefängnis,교도소,prison,cárcel,ngục tù,gevangenis,fängelse,prisão,prigione,سجن (sijn),тюрьма,penjara,carcer,hapishane
Technology,科技,khwah gyeq,科技 (fo1 gei6),テクノロジー,Technologie,기술,technologie,tecnología,công nghệ,technologie,teknik,tecnologia,tecnologia,تكنولوجيا (teknūlūjīā),технология,teknologi,technologia,teknoloji
Attack,攻击,koung kek,攻擊 (gung1 gik1),攻撃 (こうげき),Angriff,공격,attaque,ataque,tấn công,aanval,attack,ataque,attacco,هجوم (hujūm),атака,serangan,impugnatio,saldırı
Election,选举,swienq kyoq,選舉 (syun2 zeoi2),選挙 (せんきょ),Wahl,선거,élection,elección,cử tri,verkiezing,val,eleição,elezione,انتخابات (intikhabat),выборы,pilihan,electio,seçim
Magazine,杂志,dzop tjyh,雜誌 (zaap6 zi3),雑誌 (ざっし),Magazin,잡지,magazine,revista,tạp chí,tijdschrift,tidskrift,revista,rivista,مجلة (majallah),журнал,majalah,diurnalis,dergi
Newspaper,报纸,pawh tjieq,報紙 (bou3 zi2),新聞 (しんぶん),Zeitung,신문,journal,journal,báo chí,krant,tidning,jornal,giornale,جريدة (jarida),газета,surat khabar,diurna,gazete
Poison,毒药,dok jyak,毒藥 (duk6 joek6),毒 (どく),Gift,독약,poison,veneno,thuốc độc,gif,gift,veneno,veleno,سم (sam),яд,racun,venenum,zehir
Gun,枪,tsrhaeng,槍 (coeng1),銃 (じゅう),Waffe,총,arme,arma,súng,wapen,vapen,arma,arma,بندقية (bunduqiyyah),пистолет,meriam,ferrum,silah
Sport,运动,unh doungq,運動 (wan6 dung6),スポーツ,Sport,스포츠,sport,deporte,môn thể thao,sport,sport,sport,sport,رياضة (riyāḍah),спорт,sukan,ludus,spor
Race (sport),比赛,piq seojh,比賽 (bei2 coi3),レース (れーす),Rennen,경주,course,carrera,cuộc đua,rennen,löp,gara,gara,سباق (sabaaq),гонка,lumba,cursus,yarış
Exercise,锻炼,twanh lenh,鍛煉 (dyun3 lin6),運動 (うんどう),Übung,운동,exercice,ejercicio,tập luyện,oefening,övning,exercício,esercizio,ممارسة (mumārasah),упражнение,latihan,exercitatio,egzersiz
Drug,药物,jyak mut,藥物 (joek6 mat6),薬物 (やくぶつ),Droge,약,drogue,droga,thuốc,drug,drog,droga,droga,دواء (dawa'),наркотик,dadah,medicamentum,ilaç
Sign,标志,piewq tjyh,標誌 (biu1 zi1),サイン,Zeichen,표지,signe,seña,biểu tượng,teken,skylt,sinal,segno,علامة (ʿalamat),знак,tanda,signum,işaret
Science,科学,khwah ghoeuk,科學 (fo1 hok6),科学 (かがく),Wissenschaft,과학,science,ciencia,khoa học,wetenschap,vetenskap,ciência,scienza,علم (ʿilm),наука,sains,scientia,bilim
🆙misc nouns,其他名词,ky tha miaeng zy,其他名詞 (kei4 ta1 ming4 ci4),その他の名詞 (そのたのめいし),Sonstiges Substantiv,기타 명사,autres noms,otros sustantivos,các danh từ khác,diverse zelfstandige naamwoorden,övriga substantiv,outros substantivos,altri sostantivi,أسماء متفرقة (asma' mutafarriqa),другие существительные,kata nama lain,lēxica alia,various isimler
map,地图,dih do,地圖 (dei6 tou4),地図 (ちず),Karte,지도,carte,map,bản đồ,karta,karta,mapa,mappa,خريطة (kharita),карта,peta,mappa,harita
dot,点,temq,點 (dim2),点 (てん),Punkt,점,point,punto,chấm,punt,punkt,ponto,punto,نقطة (nuqta),точка,titik,punctum,nokta
sound,声音,sjiaeng qyim,聲音 (seng1 jam1),音 (おん),Klang,소리,son,sonido,âm thanh,geluid,ljud,som,suono,صوت (sawt),звук,suara,sonus,sound
yes,是,djieq,係 (hai6),はい (hai),Ja,네,oui,sí,vâng,ja,ja,sim,sì,نعم (naam),да,ya,ita,evet
no,不是,put djieq,唔係 (m4 hai6),いいえ (iie),Nein,아니오,non,no,không,nee,nej,não,no,لا (la),нет,tidak,non,hayır
piece,片,phenh,片 (pin3),部分 (ぶぶん),Stück,조각,morceau,pedazo,mảnh,stuk,bit,peça,pezzo,قطعة (qitaa),кусок,potongan,pars,tane
hole,洞,doungh,洞 (dung6),穴 (あな),Loch,구멍,trou,agujero,lỗ,gat,hål,buraco,buco,حفرة (hafra),отверстие,lubang,cavum,delik
image,图像,do zyangq,圖像 (tou4 coeng2),画像 (がぞう),Bild,이미지,image,imagen,hình ảnh,afbeelding,bild,imagem,immagine,صورة (sura),изображение,gambar,imago,resim
pattern,图案,do qanh,圖案 (tou4 on3),模様 (もよう),Muster,무늬,modèle,patrón,mẫu,patroon,mönster,padrão,disegno,نمط (namit),узор,pola,pars,model
🆙verbs,动词,doungq zy,動詞 (dung6 ci4),動詞 (どうし),Verben,동사,verbes,verbos,động từ,werkwoorden,verb,verbos,verbi,أفعال (af'al),глаголы,kata kerja,verba,fîiller
work,工作,koung tsoh,工作 (gung1 zok3),働く (はたらく),arbeiten,일하다,travailler,trabajar,làm việc,werken,arbeta,trabalhar,lavorare,يعمل (yaʿmal),работать,bekerja,operari,çalışmak
think,想,syangq,諗 (soeng2),考える (かんがえる),denken,생각하다,penser,pensar,suy nghĩ,denken,tänka,pensar,pensare,يفكر (yufakir),думать,berpikir,cogitare,düşünmek
speak/say,说,sjwiet,講 (gong2),話す (はなす),sprechen,말하다,parler,hablar,nói,spreken,tala,falar,dire,يتحدث (yatahadath),говорить,bercakap,loqui,konuşmak
smile,微笑,muj siewh,微笑 (mei4 siu3),微笑む (ほほえむ),lächeln,미소짓다,sourire,sonreír,cười,glimlachen,le,mostrar-se sorridente,sorridere,يبتسم (yabtasim),улыбаться,tersenyum,salve,sırıtmak
laugh,笑,siewh,笑 (siu3),笑う (わらう),lachen,웃다,rire,reír,cười,lachen,skratta,ri,rirsi,يضحك (yudhik),смеяться,tersenyum,ridere,gülümsemek
cry,哭,khouk,哭 (huk1),泣く (なく),weinen,울다,pleurer,llorar,khóc,huilen,gråta,chorar,piangere,يبكي (yabki),плакать,menangis,lacrimare,ağlamak
shoot(a gun),射击,zjiaek kek,射擊 (se6 gik1),撃つ (うつ),schießen,쏘다,tirer,disparar,bắn,schieten,skjuta,atirar,sparare,يطلق النار (yatluq alnnar),стрелять,menembak,sparare,ateş etmek
learn,学,ghoeuk,學 (hok6),学ぶ (まなぶ),lernen,배우다,apprendre,aprender,học,leren,lära sig,aprender,imparare,يتعلم (yataʿalam),учиться,belajar,disce,ders almak
jump,跳,dew,跳 (tiu3),跳ぶ (とぶ),springen,점프하다,sauter,saltar,nhảy,springen,hoppa,pular,saltare,يقفز (yaqfuza),прыгать,loncat,salto atla,sıçramak
smell,闻,munh,聞 (man4),嗅ぐ (かぐ),riechen,냄새를 맡다,sentir,oler,ngửi,ruiken,känna lukten,cheirar,odorare,يشم (yashumu),нюхать,menghidu,flaire,koklamak
hear (a sound),听到,thengh tawh,聽到 (teng1 dou3),聞く (きく),hören,들다,entendre,oir,nghe,horen,höra,ouvir,ascoltare,يسمع (yasmaʿ),слышать,mendengar,audire,duymak
listen (music),听,thengh,聽 (teng1),聴く (きく),hören,듣다,écouter,escuchar,nghe,horen,lyssna,ouvir,ascoltare,يستمع (yastamiʿ),слушать,mendengarkan,audio audire,dinlemek
taste,尝,djyang,嚐 (coeng2),味わう (あじわう),schmecken,맛보다,goûter,saborear,thưởng thức,proeven,smaka,saborear,gustare,يذوق (yadhuq),пробовать,mencicipi,saporis,lezzet almak
touch,触摸,tjhuok mo,觸摸 (juk1 muk6),触る (さわる),berühren,만지다,toucher,tocar,chạm aanraken,aanraken,ta på,tocar,toccare,يلمس (yalams),трогать,menyentuh,tangere,dokunmak
see (a bird),看见,khanh kenh,看見 (hon1 gin3),見る (みる),sehen,보다,voir,ver,thấy,zien,se,ver,vendere,يشاهد (yashahid),видеть,melihat,videre,görmek
watch (TV),看,khanh,睇 (hon1 tai2),見る (みる),schauen,보다,regarder,ver,watch,zien,titta,assistir,guardare,يشاهد (yashahid),смотреть,menonton,videre,izlemek
kiss,吻,munq,吻 (man5),キスする (きすする),küssen,키스하다,embrasser,besar,hôn,kussen,kyssa,beijar,baciare,يقبل (yaqbil),целовать,ciuman,oscula,öpmek
dig,挖,qweet,挖 (waa1),掘る (ほる),graben,파다,creuser,cavar,khắc,graven,gräva,cavar,scavare,يحفر (yuhaffir),копать,menggali,effodere,kazmak
explode,爆炸,poeuk traeh,爆炸 (baau3 zaat3),爆発する (ばくはつする),explodieren,터지다,exploser,explotar,nổ,exploderen,explodera,explodir,esplodere,ينفجر (yanfajir),взрываться,meletup,explodit,patlamak
pass by,经过,keng kwa,經過 (ging1 gwo3),通り過ぎる (とおりすぎる),vorbeigehen,지나가다,passer,passar,lướt qua,passeren,gå förbi,passar,passare,يمر (yumur),проходить,melintasi,praeterire,geçmek
cut,剪,tsienq,剪 (zin2),切る (きる),schneiden,자르다,couper,cortar,cắt,snijden,klyva,cortar,tagliare,يقطع (yaqtaʿ),резать,membelah,cut,sıkılmak
fight,打架,tengq kaeh,打架 (daa2 gaai2),戦う (たたかう),kämpfen,싸우다,se battre,pelear,chiến đấu,vechten,fightas,lutar,lottare,يقاتل (yaqatil),сражаться,berkelahi,pugna,kavga etmek
sleep,睡觉,djwieh kaewh,睡覺 (seoi6 gaau3),眠る (ねむる),schlafen,자다,dormir,dormir,ngủ,slapen,sova,dormir,dormire,ينام (yunām),спать,tidur,dormire,uyumak
wake up,醒,sengq,醒 (sing2),目が覚める (めがさめる),aufwachen,깨다,se réveiller,despertar,wake up,wakker worden,vakna,acordar,svegliarsi,يستيقظ (yastaqdi),просыпаться,bangun,surgite,uyanmak
count,数,sruoq,數 (sou3),数える (かぞえる),zählen,세다,compter,contar,đếm,tellen,räkna,contar,contare,يحسب (yuhassib),считать,menghitung,numera,hesaplamak
win,赢,jiaeng,贏 (jing1),勝つ (かつ),gewinnen,이기다,gagner,ganar,thắng,winnen,vinna,ganhar,vincere,يفوز (yafawuz),выиграть,menang,vincere,kazanmak
lose,输,sjuoh,輸 (syu1),負ける (まける),verlieren,지다,perdre,perder,thua,verliezen,förlora,perder,perdere,يلزم (yulzim),проиграть,kalah,perdere,kaybetmek
mix/stir,搅拌,kaewq phan,攪拌 (gaau2 bun6),混ぜる (まぜる),mischen,섞다,mélanger,mezclar,trộn,mengen,blanda,misturar,miscelare,يمزج (yamazaj),смешивать,mencampur,confundere,karıştırmak
bend,弯曲,qwaen khuok,彎曲 (waan1 kuk1),曲げる (まげる),biegen,구부리다,plier,doblar,uốn,buigen,böja,curvar,piegare,يعطف (yaʿtaf),гнуть,memutar,plicare,bükme
wash,洗,senq,洗 (sai2),洗う (あらう),waschen,씻다,laver,lavar,giặt,wassen,tvätta,lavar,lavare,يغسل (yughassil),мыть,mencuci,lotio,lamamak
cook,煮,tjyoq,煮 (zyu2),料理する (りょうりする),kochen,요리하다,cuire,cocinar,nấu,koken,laga,cozinhar,cucinare,يطبخ (yatbukh),готовить,memasak,cenare,yemek yapmak
open,打开,tengq kheoj,打開 (daa2 hoi1),開く (あく),öffnen,열다,ouvrir,abrir,mở,openen,öppna,abrir,aprire,يفتح (yaftaḥ),открыть,membuka,aperire,açmak
close,关闭,kwaen pet,關閉 (gwaan1 bai1),閉じる (とじる),schließen,닫다,fermer,cerrar,đóng,sluiten,stänga,fechar,chiudere,يغلق (yughliq),закрыть,menutup,claude,açmak
call,打电话,tengq denh ghwaejh,打電話 (daa2 din6 waa2),電話する (でんわする),anrufen,전화하다,appeler,llamar,gọi,bellen,rinna,chamar,chiamare,يتصل (yatasal),звонить,menelepon,chiamare,aramak
build,建造,kyonh tshawh,建造 (gin3 zou6),建てる (たてる),bauen,지으다,construire,construir,xây dựng,bouwen,bygga,construir,costruire,يبني (yabni),строить,membangun,extruire,yapmak
teach,教,kaewh,教 (gaau3),教える (おしえる),lehren,가르치다,enseigner,enseñar,dạy,leren,undervisa,ensinar,insegnare,يعلم (yaʿlam),учить,mengajar,instruere,öğretmek
grow,生长,sryaengh tryangq,生長 (sang1 coeng4),成長する (せいちょうする),wachsen,자라다,pousser,crecer,lớn lên,groeien,växa,crescer,crescere,ينمو (yanmuw),расти,tumbuh,crescere,büyümek
draw,画,ghweek,畫 (waa2),描く (かく),zeichnen,그리다,dessiner,dibujar,vẽ,tekenen,rita,desenhar,dipingere,يرسم (yurassim),рисовать,menggambar,delineare,çizmek
feed,喂,qujh,喂 (wai4),養う (やしなう),füttern,먹이다,nourrir,alimentar,cho ăn,voeren,mata,alimentar,nutrire,يطعم (yatʿam),кормить,memberi makan,nutrire,beslemek
catch,捕捉,boh tsroeuk,捉 (fu1 zuk1),捕まえる (つかまえる),fangen,잡다,attraper,atrapar,bắt,vangen,fånga,pegar,catturare,يمسك (yamassik),ловить,menangkap,premĕs,ele geçirmek
throw,扔,njyngh,扔 (jing1),投げる (なげる),werfen,던지다,jeter,lanzar,ném,gooien,kasta,lançar,lanciare,يقذف (yaqadhif),бросать,membuang,iacere,fırlatmak
clean,清洁,tshiaeng ket,清潔 (cing1 git3),きれいにする (きれいにする),reinigen,청소하다,nettoyer,limpiar,lau,opruimen,städa,limpar,pulire,ينظف (yunazif),чистить,membersihkan,lustra,temizlemek
find,找到,tsraewq tawh,找到 (zaau2 dou2),見つける (みつける),finden,찾다,trouver,encontrar,tìm,vinden,hitta,encontrar,trovare,يجد (yajid),находить,mencari,trovare,bulmak
push,推,tjhwi,推 (teoi1),押す (おす),drücken,밀다,pousser,empujar,đẩy,duwen,trycka,empurrar,spingere,يدفع (yadfaʿ),толкать,mendorong,impellere,itmek
pull,拉,lop,lā,引っ張る (hikitsuru),ziehen,당기다,tirer,tirar,kéo,trekken,dra,puxar,tirare,جذب (jadhab),тянуть,tarik,pellere,çekmek
carry,携带,ghwej tajh,攜帶 (heoi1 daai6),運ぶ (はこぶ),tragen,나르다,porter,llevar,mang,dragen,bära,carregar,portare,يحمل (yuhmil),нести,membawa,portare,taşımak
break,打破,tengq phah,打破 (daa2 po3),壊す (こわす),brechen,부수다,casser,romper,đập,breken,bryta,quebrar,rompere,يكسر (yaksur),ломать,menghancurkan,rumpĕre,kırmak
wear,穿,tjhwienh,穿 (cyun1),着る (きる),tragen,입다,porter,llevar,mặc,dragen,bära,vestir,indossare,يلبس (yulbis),носить,pakai,vestis,giymek
hang,挂,kweeh,掛 (gwaa3),かける (かける),hängen,걸다,accrocher,colgar,treo,ophangen,hänga,pendurar,appendere,يعلق (yaʿliq),вешать,menempelkan,pendĕre,asmak
shake,摇,jiewh,搖 (jiu1),振る (ふる),schütteln,흔들다,secouer,agitar,lắc,schudden,skaka,agitar,scuotere,يرتج (yartaj),трясти,mengguncang,concŭtere,sallamak
beat,打,tengq,打 (daa2),打つ (うつ),schlagen,두드리다,battre,golpear,đánh,slaan,slå,bater,battere,يضرب (yudrab),бить,mengalahkan,battere,dövmek
lift,抬起,deoj khyq,抬起 (toi4 hei2),持ち上げる (もちあげる),heben,들다,lever,sostener,nâng,op tillen,lyfta,levantar,sollevare,يرفع (yurfaʿ),поднимать,mengangkat,supponere,kaldırmak
🆙adjectives,形容词,gheng juong zy,形容詞 (jing4 jung2 ci4),形容詞 (けいようし),Adjektive,형용사,adjectifs,adjetivos,tính từ,bijvoeglijke naamwoorden,adjektiv,adjetivos,aggettivi,صفات (sifat),прилагательные,adjective,adjectives,sıfatlar
loud,大声,dajh sjiaeng,大聲 (daai6 seng1),大きい (おおきい),laut,시끄러운,bruyant,alto,ồn ào,luid,högljudd,ruidoso,forte,صاخب (sakhb),громкий,kuat,clamosus,gürültülü
quiet,安静,qan dziaengq,安靜 (on1 zing6),静か (しずか),leise,조용한,silencieux,tranquilo,yên tĩnh,stil,tyst,silencioso,tranquillo,هادئ (hadie'),тихий,tenang,tacitus,sessiz
happy,高兴,kaw hyngh,高興 (gou1 hing1),嬉しい (うれしい),glücklich,행복한,heureux,feliz,hạnh phúc,blij,lycklig,feliz,felice,سعيد (sa'id),счастливый,gembira,felix,mutlu
sad,难过,nanh kwah,難過 (naan4 gwo3),悲しい (かなしい),traurig,슬픈,triste,triste,buồn,verdrietig,sorglig,triste,triste,حزين (hazin),грустный,sedih,tristis,üzgün
beautiful,美丽,myiq lie,靚 (mei5 lei4),美しい (うつくしい),schön,아름다운,beau,hermoso,đẹp,mooi,vacker,bonito,bello,جميل (jameel),красивый,cantik,pulcher,güzel
ugly,丑,tjhuq,醜 (cau2),醜い (みにくい),hässlich,추한,laid,feo,xấu,lelijk,ful,feio,brutto,قبيح (qabeih),уродливый,buruk,turpis,çirkin
deaf,聋,loung,聾 (lung4),聾 (ろう),taub,귀머거리,sourd,sordo,điếc,doof,döv,surdo,sordo,أصم (asam),глухой,bisu,surdus,sağır
blind,盲,maeng,盲 (maang4),盲目 (もうもく),blind,맹인,aveugle,ciego,mùa,blind,blind,surdo,cieco,عمي (amy),слепой,buta,caecus,kör
nice,好,hawq,好 (hou2),いい (ii),nett,좋은,gentil,amable,tốt,mooi,trevlig,legal,gentile,لطيف (latif),хороший,baik,niceus,hoş
mean,意思,qyh syh,意思 (ji3 si1),意味 (いみ),gemein,심술궂은,méchant,malo,có ý nghĩa,gemeen,elak,nasty,cattivo,يعني (ya'ani),означать,buruk,bonus,malum
flat,平,byaeng,平 (ping4),平ら (たいら),flach,평평한,plat,plano,bằng phẳng,plat,platt,plano,piano,مسطح (mustaḥ),плоский,datar,pinguis,düz
curved,曲,khuok,彎 (waan1),曲がった (まがった),gebogen,곡선,curvé,curvado,cung,gebogen,kurvig,curvo,curvo,منحني (munhni),изогнутый,melengkung,curvus,eğri
tight,紧,kinq,緊 (gan2),きつい (kitsui),eng,꽉 막힌,serré,ajustado,chặt,strak,tight,apertado,stretto,ضيق (dayq),тугой,ketat,tensus,stram
loose,松,zuong,鬆 (sung1),ゆるい (yurui),locker,헐거운,lâche,flojo,lỏng,los,loss,largo,largo,فضفاض (fadfad),свободный,longgar,laxus,gevşek
soft,软,njwienq,軟 (jyun5),柔らかい (やわらかい),weich,부드러운,doux,suave,mềm,zacht,mjuk,macio,morbido,ناعم (naem),мягкий,lembut,mollis,yumuşak
hard,硬,ngeengh,硬 (ngaang6),固い (かたい),hart,딱딱한,dur,duro,cứng,hard,hård,duro,duro,صعب (saa'b),твердый,keras,durus,zor/sert
clean,干净,kan dziaengq,乾淨 (gon1 jing2),きれい (kirei),sauber,깨끗한,propre,limpio,sạch,schoon,ren,limpo,pulito,نظيف (nazif),чистый,bersih,mundus,temiz
dirty,脏,tsangq,髒 (zong1),汚い (きたない),schmutzig,더러운,sale,sucio,bẩn,vuil,smutsig,sujo,sporco,قذر (qadhir),грязный,kotor,immundus,kirli
strong,强,gyang,強 (koeng4),強い (つよい),stark,강한,fort,fuerte,mạnh,sterk,stark,forte,forte,قوي (qawi),сильный,kuat,validus,güçlü
weak,弱,njyak,弱 (joek6),弱い (よわい),schwach,약한,faible,débil,yếu,zwak,svag,fraco,debole,ضعيف (da'eef),слабый,lemah,infimus,zayıf
heavy,重,druongq,重 (zung6),重い (おもい),schwer,무거운,lourd,pesado,nặng,zwaar,tyngd,pesado,pesante,ثقيل (thaqeel),тяжелый,berat,gravis,ağır
light (heavy),轻,khiaengh,輕 (hing1),重い (おもい),leicht,가벼운,léger,liviano,nhẹ,licht,lätt,leve,leggero,خفيف (khafif),легкий,ringan,levissimus,hafif
famous,著名,tryoh miaeng,著名 (coek3 ming4),有名 (ゆうめい),berühmt,유명한,célèbre,famoso,nổi tiếng,bekend,berömd,famoso,famoso,مشهور (mashhur),известный,terkenal,celeber,ünlü
